1	0	2767139	0
1	0	2768704	0
1	0	2769292	0
1	0	2769329	0
1	0	2769357	0
1	0	2769421	0
1	0	2769463	0
1	0	2769473	0
1	0	2771796	0
1	0	2771803	0
1	0	2771816	0
1	0	2774533	0
1	0	2774585	0
1	0	2776366	0
1	0	2776372	0
1	0	2778463	2
1	0	2780531	0
1	0	2780532	0
1	0	2780638	0
1	0	2783047	0
1	0	2783087	0
1	0	2785867	0
1	0	2788594	0
1	0	2788602	0
1	0	2790183	0
1	0	2791736	0
1	0	2794284	0
1	0	2794287	0
1	0	2794498	0
1	0	2794850	0
1	0	2797112	0
1	0	2797384	0
1	0	2799006	0
1	0	2799065	0
1	0	2799444	2
1	0	2801043	0
1	0	2801462	0
1	0	2801475	2
1	0	2801476	0
1	0	2801630	0
1	0	2803837	0
1	0	2803987	0
1	0	2806544	0
1	0	2808590	0
1	0	2810603	0
1	0	2815840	0
1	0	2820020	0
1	0	2821753	0
1	0	2822146	0
1	0	2824858	0
1	0	2825131	0
1	0	2825137	0
1	0	2826300	0
1	0	2827053	0
1	0	2827076	0
1	0	2827159	0
1	0	2828648	0
1	0	2829407	0
1	0	2829594	0
1	0	2830978	0
1	0	2831827	0
1	0	2831875	0
1	0	2832616	2
1	0	2837876	0
1	0	2838812	0
1	0	2840543	0
1	0	2840771	0
1	0	2841247	0
1	0	2841803	0
1	0	2842230	0
1	0	2844821	0
1	0	2844981	0
1	0	2845793	0
1	0	2845797	2
1	0	2846340	0
1	0	2854936	0
1	0	2859335	0
1	0	2859340	0
1	0	2862675	0
1	0	2864260	0
1	0	2868349	0
1	0	2869014	0
1	0	2872101	0
1	0	2872337	0
1	0	2872582	0
1	0	2872585	0
1	0	2872643	0
1	0	2879296	0
1	0	2879847	0
1	0	2881434	0
1	0	2882890	0
1	0	2885384	0
1	0	2886244	0
1	0	2888895	0
1	0	2889886	0
1	0	2889887	0
1	0	2890598	0
1	0	2890860	0
1	0	2890888	0
1	0	2892672	0
1	0	2892696	0
1	0	2895230	0
1	0	2896582	0
1	0	2896587	0
1	0	2898111	0
1	0	2898112	0
1	0	2899781	0
1	0	2899802	0
1	0	2900090	0
1	0	2900098	0
1	0	2900165	0
1	0	2900746	0
1	0	2901636	0
1	0	2902051	0
1	0	2903510	0
1	0	2903528	0
1	0	2903703	0
1	0	2906497	0
1	0	2909175	0
1	0	2910293	0
1	0	2911602	0
1	0	2911709	0
1	0	2912127	0
1	0	2913565	0
1	0	2913845	0
1	0	2914738	0
1	0	2917397	0
1	0	2918543	0
1	0	2922325	2
1	0	2922332	0
1	0	2923171	0
1	0	2928351	0
1	0	2929215	0
1	0	2930639	0
1	0	2933371	0
1	0	2933634	0
1	0	2935984	0
1	0	2938490	0
1	0	2939394	0
1	0	2940744	0
1	0	2941787	0
1	0	2944193	0
1	0	2944252	0
1	0	2944860	0
1	0	2945326	0
1	0	2945520	0
1	0	2948152	0
1	0	2950921	0
1	0	2955588	0
1	0	2957391	0
1	0	2957713	0
1	0	2958506	0
1	0	2958892	0
1	0	2958931	0
1	0	2966986	0
1	0	2975852	0
1	0	2981154	0
1	0	2983030	0
1	0	2984131	0
1	0	2984316	0
1	0	2984347	0
1	0	2988939	0
1	0	2989515	0
1	0	2990006	0
1	0	2990395	0
1	0	2990820	0
1	0	2990845	0
1	0	2990857	0
1	0	2991647	0
1	0	2994106	0
1	0	2994810	0
1	0	2997971	0
1	0	2997976	0
1	0	3002374	0
1	0	3002912	0
1	0	3002915	0
1	0	3004510	0
1	0	3004632	0
1	0	3004643	0
1	0	3008823	2
1	0	3008827	0
1	0	3009618	0
1	0	3011119	0
1	0	3011308	0
1	0	3012194	0
1	0	3012262	0
1	0	3012798	0
1	0	3014857	0
1	0	3014884	0
1	0	3015350	0
1	0	3015423	0
1	0	3015516	0
1	0	3015686	0
1	0	3016116	0
1	0	3016743	0
1	0	3016755	0
1	0	3017683	0
1	0	3021334	0
1	0	3021856	0
1	0	3022170	0
1	0	3023754	0
1	0	3025919	0
1	0	3025941	0
1	0	3027454	0
1	0	3029794	0
1	0	3030042	0
1	0	3031010	0
1	0	3031240	0
1	0	3034036	0
1	0	3034926	0
1	0	3035604	0
1	0	3035779	0
1	0	3038794	0
1	0	3042737	0
1	0	3043584	0
1	0	3044014	0
1	0	3044022	0
1	0	3046006	0
1	0	3047842	0
1	0	3047871	0
1	0	3048580	0
1	0	3049745	0
1	0	3051159	0
1	0	3052194	0
1	0	3053557	0
1	0	3054411	0
1	0	3054620	0
1	0	3054895	0
1	0	3057063	0
1	0	3061929	0
1	0	3063409	0
1	0	3063538	0
1	0	3064452	0
1	0	3064453	0
1	0	3073886	0
1	0	3075173	0
1	0	3077839	0
1	0	3078211	0
1	0	3078258	2
1	0	3078282	2
1	0	3079129	0
1	0	3079137	0
1	0	3080321	0
1	0	3080575	0
1	0	3082674	0
1	0	3085068	0
1	0	3086162	0
1	0	3087430	0
1	0	3089828	0
1	0	3090376	0
1	0	3093002	2
1	0	3094669	0
1	0	3095960	0
1	0	3095978	0
1	0	3096430	0
1	0	3096433	0
1	0	3096571	0
1	0	3097017	0
1	0	3097542	0
1	0	3097588	0
1	0	3098373	0
1	0	3098417	0
1	0	3099218	0
1	0	3099620	0
1	0	3101754	0
1	0	3103445	0
1	0	3104376	0
1	0	3104454	0
1	0	3106905	0
1	0	3107160	0
1	0	3108626	0
1	0	3108758	0
1	0	3109313	0
1	0	3109347	0
1	0	3109831	0
1	0	3111043	0
1	0	3113158	0
1	0	3113191	0
1	0	3113998	0
1	0	3114193	0
1	0	3114601	0
1	0	3115843	0
1	0	3116109	0
1	0	3117807	0
1	0	3118137	0
1	0	3119170	0
1	0	3119444	0
1	0	3122596	0
1	0	3124253	0
1	0	3124303	0
1	0	3124686	0
1	0	3124730	0
1	0	3124854	0
1	0	3125218	0
1	0	3126708	0
1	0	3127748	0
1	0	3128593	0
1	0	3129103	0
1	0	3130126	0
1	0	3130771	0
1	0	3132366	0
1	0	3132610	0
1	0	3133999	0
1	0	3135503	0
1	0	3136516	0
1	0	3137850	0
1	0	3138412	0
1	0	3141386	0
1	0	3141563	0
1	0	3141691	0
1	0	3142026	0
1	0	3143100	0
1	0	3144328	0
1	0	3144846	0
1	0	3145901	0
1	0	3148881	0
1	0	3148886	0
1	0	3148990	0
1	0	3150700	0
1	0	3150702	0
1	0	3152170	0
1	0	3152527	0
1	0	3154169	0
1	0	3157077	0
1	0	3159233	0
1	0	3159931	0
1	0	3163609	0
1	0	3166923	0
1	0	3167136	0
1	0	3167747	0
1	0	3168828	0
1	0	3169763	0
1	0	3170783	0
1	0	3172020	0
1	0	3173670	0
1	0	3174121	0
1	0	3174928	0
1	0	3175444	0
1	0	3176617	0
1	0	3177593	0
1	0	3177926	0
1	0	3177936	0
1	0	3178279	0
1	0	3178760	0
1	0	3180178	0
1	0	3180521	0
1	0	3180752	0
1	0	3181845	0
1	0	3181964	0
1	0	3182911	0
1	0	3183358	0
1	0	3184632	0
1	0	3189109	0
1	0	3189145	0
1	0	3191824	0
1	0	3193044	0
1	0	3193535	0
1	0	3195089	0
1	0	3199072	2
1	0	3200217	0
1	0	3201609	0
1	0	3201905	0
1	0	3203297	0
1	0	3205375	0
1	0	3205748	2
1	0	3205784	0
1	0	3207234	0
1	0	3213198	0
1	0	3214171	0
1	0	3214352	0
1	0	3214490	0
1	0	3214547	0
1	0	3214567	0
1	0	3214678	0
1	0	3214680	0
1	0	3214869	0
1	0	3215178	0
1	0	3215995	0
1	0	3216903	0
1	0	3219562	0
1	0	3221192	0
1	0	3221908	0
1	0	3222059	0
1	0	3224392	2
1	0	3224447	0
1	0	3224650	0
1	0	3225872	0
1	0	3229005	0
1	0	3230011	0
1	0	3232170	0
1	0	3232486	0
1	0	3233371	0
1	0	3235997	0
1	0	3236151	0
1	0	3236176	0
1	0	3239016	0
1	0	3241297	0
1	0	3242199	0
1	0	3244391	0
1	0	3249276	0
1	0	3249330	0
1	0	3249340	0
1	0	3250995	0
1	0	3252504	0
1	0	3253770	0
1	0	3257036	0
1	0	3257462	0
1	0	3257699	0
1	0	3258019	2
1	0	3258729	2
1	0	3258766	0
1	0	3259311	2
1	0	3259378	0
1	0	3259381	2
1	0	3261730	0
1	0	3262520	2
1	0	3263298	0
1	0	3263900	0
1	0	3264527	0
1	0	3265073	0
1	0	3265521	0
1	0	3266527	0
1	0	3267351	0
1	0	3267758	0
1	0	3270006	0
1	0	3270285	0
1	0	3270293	0
1	0	3271561	0
1	0	3272347	0
1	0	3272799	0
1	0	3277037	0
1	0	3277903	1
1	0	3278483	0
1	0	3278969	0
1	0	3279446	0
1	0	3279485	0
1	0	3279508	0
1	0	3279540	0
1	0	3283750	1
1	0	3284743	0
1	0	3286155	0
1	0	3286418	0
1	0	3286775	0
1	0	3289188	0
1	0	3290019	0
1	0	3291884	0
1	0	3292970	0
1	0	3293000	0
1	0	3293745	0
1	0	3297526	0
1	0	3299175	0
1	0	3301006	2
1	0	3302166	0
1	0	3302713	0
1	0	3303031	0
1	0	3303906	0
1	0	3304222	0
1	0	3304782	0
1	0	3308313	0
1	0	3309452	0
1	0	3311440	0
1	0	3315657	0
1	0	3317869	0
1	0	3318207	0
1	0	3318239	0
1	0	3320288	0
1	0	3321439	0
1	0	3321659	0
1	0	3322444	0
1	0	3322460	0
1	0	3322685	0
1	0	3324678	0
1	0	3324730	0
1	0	3324738	0
1	0	3325009	0
1	0	3326370	2
1	0	3328892	0
1	0	3329702	0
1	0	3331403	0
1	0	3331514	0
1	0	3332212	0
1	0	3335538	0
1	0	3335556	0
1	0	3336243	0
1	0	3336896	0
1	0	3337512	0
1	0	3337604	0
1	0	3339066	0
1	0	3339730	0
1	0	3341182	0
1	0	3341573	0
1	0	3341639	0
1	0	3342158	0
1	0	3342738	0
1	0	3342739	0
1	0	3344823	0
1	0	3345146	0
1	0	3345151	0
1	0	3345222	0
1	0	3345274	0
1	0	3349957	0
1	0	3350017	0
1	0	3350092	0
1	0	3350135	0
1	0	3350152	0
1	0	3350175	0
1	0	3350289	0
1	0	3353835	0
1	0	3354326	0
1	0	3354459	0
1	0	3355001	0
1	0	3356868	0
1	0	3359437	0
1	0	3361254	0
1	0	3361489	0
1	0	3363604	0
1	0	3365251	0
1	0	3366268	0
1	0	3366320	0
1	0	3368213	0
1	0	3368234	0
1	0	3368748	0
1	0	3369124	0
1	0	3371495	0
1	0	3372017	0
1	0	3372444	0
1	0	3372793	0
1	0	3374026	2
1	0	3374118	0
1	0	3376110	0
1	0	3377034	0
1	0	3379594	0
1	0	3379934	0
1	0	3381486	0
1	0	3383882	0
1	0	3384631	0
1	0	3384935	0
1	0	3384962	0
1	0	3385591	0
1	0	3389326	0
1	0	3389777	0
1	0	3390076	0
1	0	3390214	0
1	0	3390428	0
1	0	3391591	0
1	0	3391847	0
1	0	3392319	0
1	0	3393121	0
1	0	3394108	0
1	0	3395894	0
1	0	3395991	0
1	0	3398654	0
1	0	3401739	0
1	0	3401823	0
1	0	3404028	0
1	0	3405237	0
1	0	3406271	2
1	0	3406274	2
1	0	3406277	2
1	0	3406278	0
1	0	3407748	0
1	0	3407757	0
1	0	3409612	0
1	0	3410720	0
1	0	3412048	0
1	0	3415156	0
1	0	3415873	0
1	0	3418924	0
1	0	3420577	0
1	0	3420614	0
1	0	3420620	0
1	0	3420628	2
1	0	3424780	0
1	0	3424789	0
1	0	3425036	0
1	0	3425127	0
1	0	3425231	0
1	0	3425864	0
1	0	3430051	0
1	0	3430116	0
1	0	3431067	0
1	0	3431085	0
1	0	3433013	0
1	0	3433655	2
1	0	3435926	0
1	0	3437195	0
1	0	3437434	0
1	0	3437809	0
1	0	3438046	0
1	0	3438861	0
1	0	3439985	0
1	0	3440507	0
1	0	3442737	0
1	0	3444002	2
1	0	3444313	0
1	0	3444340	0
1	0	3444903	0
1	0	3445101	0
1	0	3445160	0
1	0	3445208	0
1	0	3447323	0
1	0	3448402	0
1	0	3451760	0
1	0	3451823	0
1	0	3451906	0
1	0	3451907	0
1	0	3452136	0
1	0	3452187	0
1	0	3453494	0
1	0	3457672	0
1	0	3459383	0
1	0	3459714	0
1	0	3459800	0
1	0	3463068	0
1	0	3464656	0
1	0	3465868	1
1	0	3466823	0
1	0	3466843	0
1	0	3466900	0
1	0	3466905	0
1	0	3467797	0
1	0	3467955	0
1	0	3468117	0
1	0	3468421	0
1	0	3473309	0
1	0	3474137	0
1	0	3474255	0
1	0	3474786	0
1	0	3475522	0
1	0	3475897	0
1	0	3475996	0
1	0	3476012	0
1	0	3476015	0
1	0	3476194	0
1	0	3476345	0
1	0	3477102	0
1	0	3479868	0
1	0	3481628	0
1	0	3481681	1
1	0	3481704	0
1	0	3482330	0
1	0	3483059	0
1	0	3483324	0
1	0	3483331	0
1	0	3483730	0
1	0	3484629	0
1	0	3485102	0
1	0	3485358	0
1	0	3485486	0
1	0	3485663	0
1	0	3485910	0
1	0	3486788	0
1	0	3487241	0
1	0	3487309	0
1	0	3487367	0
1	0	3487958	0
1	0	3487959	0
1	0	3488028	0
1	0	3488993	0
1	0	3490454	2
1	0	3490471	0
1	0	3490750	0
1	0	3492401	0
1	0	3492660	0
1	0	3495043	0
1	0	3495044	0
1	0	3497224	0
1	0	3500179	0
1	0	3500507	0
1	0	3500825	0
1	0	3501674	0
1	0	3502875	0
1	0	3503954	0
1	0	3504423	0
1	0	3505433	0
1	0	3505499	0
1	0	3506246	0
1	0	3506467	0
1	0	3506834	0
1	0	3507551	0
1	0	3511937	0
1	0	3512883	0
1	0	3514348	0
1	0	3516242	0
1	0	3517529	0
1	0	3517558	0
1	0	3517578	0
1	0	3517709	0
1	0	3518078	0
1	0	3518170	0
1	0	3518712	0
1	0	3518713	0
1	0	3519027	0
1	0	3520181	0
1	0	3520824	0
1	0	3520826	0
1	0	3521326	0
1	0	3522376	0
1	0	3524489	0
1	0	3524703	0
1	0	3524738	0
1	0	3525639	0
1	0	3526875	0
1	0	3529224	0
1	0	3529253	0
1	0	3531001	0
1	0	3535731	0
1	0	3536576	0
1	0	3537266	0
1	0	3538055	0
1	0	3538615	0
1	0	3540644	0
1	0	3541161	0
1	0	3541613	0
1	0	3542201	0
1	0	3542485	0
1	0	3542889	0
1	0	3542892	0
1	0	3543720	0
1	0	3543976	0
1	0	3544747	0
1	0	3544907	0
1	0	3545850	2
1	0	3547027	0
1	0	3547923	0
1	0	3547948	0
1	0	3548129	0
1	0	3548379	0
1	0	3548615	0
1	0	3549770	0
1	0	3549773	0
1	0	3551419	0
1	0	3552963	0
1	0	3552977	0
1	0	3554220	0
1	0	3555423	0
1	0	3555588	0
1	0	3556772	0
1	0	3557000	0
1	0	3557580	0
1	0	3557637	0
1	0	3560387	0
1	0	3560790	0
1	0	3562210	0
1	0	3562516	0
1	0	3562608	0
1	0	3564848	0
1	0	3564938	0
1	0	3565957	0
1	0	3566934	0
1	0	3568719	0
1	0	3568883	0
1	0	3572147	0
1	0	3572372	0
1	0	3572682	0
1	0	3572695	0
1	0	3573168	0
1	0	3573180	0
1	0	3573361	0
1	0	3579727	0
1	0	3580936	0
1	0	3581600	0
1	0	3582057	1
1	0	3584493	0
1	0	3585487	0
1	0	3585751	0
1	0	3586460	0
1	0	3587909	0
1	0	3596579	0
1	0	3596660	0
1	0	3596758	0
1	0	3596759	0
1	0	3596862	0
1	0	3598346	0
1	0	3600137	0
1	0	3600315	0
1	0	3601021	0
1	0	3601453	0
1	0	3602188	0
1	0	3603122	0
1	0	3603620	0
1	0	3603681	0
1	0	3604226	0
1	0	3608039	0
1	0	3610268	0
1	0	3610361	0
1	0	3611104	0
1	0	3611832	0
1	0	3611865	0
1	0	3612759	0
1	0	3613875	0
1	0	3614649	0
1	0	3616067	0
1	0	3616937	0
1	0	3619451	0
1	0	3621222	0
1	0	3622306	0
1	0	3622346	0
1	0	3623573	0
1	0	3626394	0
1	0	3626659	0
1	0	3626720	0
1	0	3626869	0
1	0	3628393	0
1	0	3629249	0
1	0	3630950	0
1	0	3630986	0
1	0	3632210	0
1	0	3633019	0
1	0	3633377	0
1	0	3634049	0
1	0	3634051	0
1	0	3634052	0
1	0	3634162	0
1	0	3636807	0
1	0	3638545	0
1	0	3638553	0
1	0	3639153	0
1	0	3639158	0
1	0	3641739	0
1	0	3641938	0
1	0	3641964	0
1	0	3643850	0
1	0	3646472	0
1	0	3646473	0
1	0	3646683	0
1	0	3649503	0
1	0	3649642	0
1	0	3649685	0
1	0	3651929	0
1	0	3653690	0
1	0	3655517	0
1	0	3656393	0
1	0	3656780	0
1	0	3656911	0
1	0	3658210	0
1	0	3658219	0
1	0	3658225	0
1	0	3658872	0
1	0	3659912	0
1	0	3660999	0
1	0	3664074	0
1	0	3665183	0
1	0	3665675	0
1	0	3667058	2
1	0	3667142	0
1	0	3667449	0
1	0	3668164	0
1	0	3668300	0
1	0	3671015	0
1	0	3671219	0
1	0	3672069	0
1	0	3679720	0
1	0	3679768	0
1	0	3679783	0
1	0	3679814	0
1	0	3680833	0
1	0	3681937	0
1	0	3683000	0
1	0	3683479	0
1	0	3684144	0
1	0	3687072	0
1	0	3687079	0
1	0	3687475	0
1	0	3688953	0
1	0	3689605	0
1	0	3690637	0
1	0	3690671	0
1	0	3690677	0
1	0	3691259	0
1	0	3691476	0
1	0	3692905	0
1	0	3693650	0
1	0	3694008	0
1	0	3694374	0
1	0	3694463	0
1	0	3695277	0
1	0	3696212	0
1	0	3696271	0
1	0	3696868	0
1	0	3697146	0
1	0	3698306	0
1	0	3698307	0
1	0	3698654	0
1	0	3700784	0
1	0	3700815	0
1	0	3701502	1
1	0	3701778	0
1	0	3703329	0
1	0	3704920	0
1	0	3708062	0
1	0	3708267	0
1	0	3712021	0
1	0	3712160	0
1	0	3712227	0
1	0	3713330	0
1	0	3713385	0
1	0	3714421	0
1	0	3716024	0
1	0	3717171	0
1	0	3717425	0
1	0	3718744	0
1	0	3719331	0
1	0	3721807	0
1	0	3721909	0
1	0	3725440	0
1	0	3728547	0
1	0	3729670	0
1	0	3730063	0
1	0	3730207	2
1	0	3730461	0
1	0	3731174	0
1	0	3731228	0
1	0	3732911	0
1	0	3734632	0
1	0	3734739	0
1	0	3734746	0
1	0	3734750	0
1	0	3735877	0
1	0	3737137	0
1	0	3740616	0
1	0	3740665	0
1	0	3741331	0
1	0	3741647	0
1	0	3743330	0
1	0	3744738	2
1	0	3745910	0
1	0	3746435	0
1	0	3748462	0
1	0	3749537	0
1	0	3750302	0
1	0	3750304	0
1	0	3750926	0
1	0	3751069	0
1	0	3752876	0
1	0	3753210	0
1	0	3754990	0
1	0	3756019	0
1	0	3756020	0
1	0	3759076	0
1	0	3760287	0
1	0	3760668	1
1	0	3764353	0
1	0	3764695	2
1	0	3767941	0
1	0	3769144	0
1	0	3770720	0
1	0	3771811	0
1	0	3772303	0
1	0	3772305	0
1	0	3772772	0
1	0	3773105	0
1	0	3773459	0
1	0	3775699	0
1	0	3780548	0
1	0	3785150	0
1	0	3785158	0
1	0	3785339	0
1	0	3792535	0
1	0	3792600	0
1	0	3793871	0
1	0	3797049	0
1	0	3797893	0
1	0	3800708	0
1	0	3804572	0
1	0	3806356	0
1	0	3807673	0
1	0	3808262	0
1	0	3809224	2
1	0	3809373	0
1	0	3813461	0
1	0	3816040	0
1	0	3816164	0
1	0	3816232	0
1	0	3817761	0
1	0	3820179	0
1	0	3820203	0
1	0	3821221	0
1	0	3822029	0
1	0	3822706	0
1	0	3825581	0
1	0	3825604	0
1	0	3826290	0
1	0	3826603	0
1	0	3829292	0
1	0	3829789	0
1	0	3830269	0
1	0	3832762	0
1	0	3833340	0
1	0	3833481	0
1	0	3833497	0
1	0	3833498	0
1	0	3833587	0
1	0	3833661	0
1	0	3833917	0
1	0	3834111	0
1	0	3835393	0
1	0	3836511	0
1	0	3836935	0
1	0	3837720	0
1	0	3839799	0
1	0	3841284	0
1	0	3841683	0
1	0	3841691	0
1	0	3845547	0
1	0	3848568	0
1	0	3848740	0
1	0	3848848	0
1	0	3849098	2
1	0	3849380	0
1	0	3851547	0
1	0	3851743	0
1	0	3851840	0
1	0	3852359	0
